代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,换手率,市盈率-动态,量比,最高,最低,今开,昨收,总市值,流通市值,市净率_x,60日涨跌幅,年初至今涨跌幅,市盈率TTM,现价,半年线,半年线乖离率,价格达标,价格数据日期,市盈率,市净率_y,市盈率10年分位,市净率10年分位,估值分位达标,估值数据日期,总市值_估值源,价格错误,估值错误,价格估值错误,数据状态,市净率,股息率,股息率达标,股息数据日期,股息错误,所属行业,行业错误,买入,卖出
002811,郑中设计,11.5,2.77,0.31,62960.0,71159518.62,7.15,2.23,24.78,1.18,11.7,10.9,11.25,11.19,3541655058.0,3249750017.0,2.49,-14.75,-21.98,21.45,11.5,13.883583333333336,-17.168358312875533,True,2026-07-01,21.45,2.49,10.97334159950403,83.73112518265953,True,2026-07-01,3541655058.0,,,,正常,2.49,3.043478260869565,True,2026-05-28,,未知,所属行业批量超时,,
002835,同为股份,11.92,3.92,0.45,47746.0,56946361.0,9.85,3.75,23.57,1.92,12.49,11.36,11.48,11.47,2616367658.0,1517262518.0,2.15,-23.05,-25.96,22.74,11.92,15.444416666666665,-22.820005071951567,True,2026-07-01,22.74,2.15,28.276573787409703,0.535801266439357,True,2026-07-01,2616367658.0,,,,正常,2.15,5.033557046979865,True,2026-06-25,,未知,所属行业批量超时,,
002847,盐津铺子,46.41,4.06,1.81,34438.0,157759319.37,6.19,1.41,13.59,1.17,46.96,44.2,44.53,44.6,12539399044.0,11316556944.0,6.6,-21.74,-31.05,15.66,46.41,60.41958333333333,-23.187156482100868,True,2026-07-01,15.66,6.6,0.19426906265177268,24.040796503156873,True,2026-07-01,12539399044.0,,,,正常,6.6,5.171299288946348,True,2026-06-26,,未知,所属行业批量超时,,
002852,道道全,7.31,3.1,0.22,51374.0,37485043.34,4.94,1.8,44.49,1.46,7.42,7.07,7.07,7.09,2514408310.0,2089205018.0,1.13,-24.72,-29.91,17.35,7.31,9.653,-24.27224696985394,True,2026-07-01,17.35,1.13,27.532869296210364,1.3598834385624088,True,2026-07-01,2514408310.0,,,,正常,1.13,4.049247606019152,True,2026-04-21,,未知,所属行业批量超时,,
002879,长缆科技,13.36,1.75,0.23,58842.0,78271041.64,4.87,4.29,475.99,1.36,13.6,12.96,13.3,13.13,2579918070.0,1831976921.0,1.53,-33.33,-26.11,19.45,13.36,19.142666666666667,-30.208260778714223,True,2026-07-01,19.45,1.53,10.943579766536965,7.636186770428016,True,2026-07-01,2579918070.0,,,,正常,1.53,3.7425149700598808,True,2026-04-21,,未知,所属行业批量超时,,
002895,川恒股份,30.6,4.79,1.4,166596.0,504230941.98,8.53,2.78,24.58,1.42,31.15,28.66,29.02,29.2,18540735320.0,18346495700.0,2.64,-18.29,-12.97,14.87,30.6,36.92583333333334,-17.13118638712735,True,2026-07-01,14.87,2.64,27.369956246961596,53.573164803111325,True,2026-07-01,18540735320.0,,,,正常,2.64,5.88235294117647,True,2026-05-21,,未知,所属行业批量超时,,
002911,佛燃能源,9.92,4.53,0.43,91458.0,90716994.03,5.8,0.72,38.9,1.65,10.1,9.55,9.56,9.49,12877904234.0,12569016970.0,3.32,-29.6,-14.48,12.48,9.92,12.82325,-22.640516249780674,True,2026-07-01,12.48,3.32,0.24283632831471588,68.38271005342399,True,2026-07-01,12877904234.0,,,,正常,3.32,5.241935483870968,True,2026-04-24,,未知,所属行业批量超时,,
002946,新乳业,14.05,-0.21,-0.03,65602.0,92374503.5,3.41,0.77,16.22,0.63,14.31,13.83,14.09,14.08,12092595981.0,11952542589.0,3.16,-21.16,-22.29,15.42,14.05,17.622749999999996,-20.27351009348709,True,2026-07-01,15.42,3.16,1.0680157391793141,3.541315345699832,True,2026-07-01,12092595981.0,,,,正常,3.16,3.202846975088968,True,2026-06-09,,未知,所属行业批量超时,,
002959,小熊电器,32.55,2.62,0.83,13782.0,44780146.0,3.56,0.99,15.94,1.3,32.87,31.74,31.76,31.72,5072381857.0,4550307395.0,1.77,-27.44,-20.49,14.82,32.55,41.30725,-21.200273559726213,True,2026-07-01,14.82,1.77,0.36231884057971014,1.0265700483091789,True,2026-07-01,5072381857.0,,,,正常,1.77,3.993855606758833,True,2026-05-28,,未知,所属行业批量超时,,
002966,苏州银行,7.05,1.29,0.09,419999.0,296219959.96,3.45,0.96,4.68,0.86,7.17,6.93,6.96,6.96,31518167178.0,30988138533.0,0.62,-14.23,-13.39,5.76,7.05,8.063666666666668,-12.570790789963226,True,2026-07-01,5.76,0.62,12.903225806451612,3.10407790626902,True,2026-07-01,31518167178.0,,,,正常,0.62,5.106382978723404,True,2026-06-24,,未知,所属行业批量超时,,
002991,甘源食品,40.61,2.78,1.1,9368.0,37815955.0,3.59,1.88,14.27,1.16,40.88,39.46,39.52,39.51,3785494897.0,2027807801.0,2.24,-16.61,-27.37,17.05,40.61,51.88183333333333,-21.725973446068146,True,2026-07-01,17.05,2.24,10.88625261688765,0.9071877180739707,True,2026-07-01,3785494897.0,,,,正常,2.24,3.9226791430682098,True,2026-06-04,,未知,所属行业批量超时,,
002998,优彩资源,6.95,6.76,0.44,314086.0,215513140.84,9.83,11.61,19.26,3.21,7.16,6.52,6.68,6.51,2465972097.0,1879923577.0,1.45,-12.8,-5.83,35.96,6.95,8.270000000000001,-15.961305925030246,True,2026-07-01,35.96,1.45,81.57319737800437,33.06627822286963,False,2026-07-01,2465972097.0,,,,正常,1.45,4.172661870503597,True,2026-05-20,,未知,所属行业批量超时,,
003008,开普检测,17.47,2.34,0.4,15496.0,26898048.96,4.34,1.99,65.13,0.79,17.74,17.0,17.04,17.07,1816880000.0,1357824374.0,1.79,-22.7,-17.01,23.02,17.47,22.160000000000004,-21.164259927797858,True,2026-07-01,23.02,1.79,1.1560693641618496,15.895953757225435,True,2026-07-01,1816880000.0,,,,正常,1.79,5.724098454493418,True,2026-06-03,,未知,所属行业批量超时,,
003011,海象新材,18.0,0.73,0.13,32550.0,58412859.0,3.86,4.24,40.78,0.9,18.29,17.6,18.01,17.87,1848168000.0,1383211890.0,1.36,-25.8,-17.2,21.46,18.0,23.278666666666666,-22.675983733318063,True,2026-07-01,21.46,1.36,59.647577092511014,24.76397966594045,True,2026-07-01,1848168000.0,,,,正常,1.36,3.3333333333333335,True,2026-07-01,,未知,所属行业批量超时,,
003012,东鹏控股,4.46,2.29,0.1,76441.0,33886212.12,4.59,0.67,-25.81,0.81,4.52,4.32,4.36,4.36,5160135965.0,5060259371.0,0.71,-27.0,-29.32,15.52,4.46,6.136166666666666,-27.31618545780481,True,2026-07-01,15.52,0.71,20.3125,0.43383947939262474,True,2026-07-01,5160135965.0,,,,正常,0.71,5.605381165919283,True,2026-06-01,,未知,所属行业批量超时,,
003020,立方制药,16.16,9.12,1.35,77701.0,122559418.08,11.55,4.61,26.13,2.52,16.29,14.58,14.75,14.81,3688012867.0,2723739801.0,2.06,-22.94,-24.2,22.73,16.16,22.851583333333334,-29.28279951425685,True,2026-07-01,22.73,2.06,47.988077496274215,13.636363636363635,True,2026-07-01,3688012867.0,,,,正常,2.06,3.094059405940594,True,2026-05-29,,未知,所属行业批量超时,,
300009,安科生物,8.16,3.95,0.31,279003.0,224109962.82,5.35,2.27,20.34,1.48,8.17,7.75,7.81,7.85,13632917777.0,10038817413.0,3.15,-14.29,-12.45,19.65,8.16,9.240000000000002,-11.688311688311703,True,2026-07-01,19.65,3.15,12.78561011181332,2.0904229460379193,True,2026-07-01,13632917777.0,,,,正常,3.15,3.063725490196078,True,2026-05-29,,未知,所属行业批量超时,,
300099,尤洛卡,6.36,0.63,0.04,171067.0,108012625.27,4.75,2.94,82.76,0.84,6.45,6.15,6.28,6.32,4689007022.0,3699575354.0,2.04,-24.73,-13.94,25.46,6.36,8.327833333333333,-23.629595533051805,True,2026-07-01,25.46,2.04,9.001956947162427,31.506849315068493,True,2026-07-01,4689007022.0,,,,正常,2.04,3.018867924528302,True,2026-04-30,,未知,所属行业批量超时,,
300138,晨光生物,9.31,3.44,0.31,59612.0,54949475.22,5.11,1.5,11.63,1.23,9.39,8.93,8.99,9.0,4497661866.0,3708296749.0,1.35,-21.3,-23.12,12.63,9.31,12.162833333333333,-23.455335242610687,True,2026-07-01,12.63,1.35,5.05099562894609,5.245264691597863,True,2026-07-01,4497661866.0,,,,正常,1.35,3.2223415682062293,True,2026-05-21,,未知,所属行业批量超时,,
300140,节能环境,5.08,2.21,0.11,167732.0,85308243.78,4.23,1.64,12.27,1.27,5.16,4.95,4.95,4.97,15743260441.0,5182215950.0,1.11,-27.53,-24.29,17.3,5.08,6.706833333333333,-24.256355458363355,True,2026-07-01,17.3,1.11,0.4793863854266539,2.342606149341142,True,2026-07-01,15743260441.0,,,,正常,1.11,3.543307086614173,True,2026-06-04,,未知,所属行业批量超时,,
300144,宋城演艺,5.88,1.2,0.07,293245.0,172596921.89,3.44,1.13,18.25,1.0,5.97,5.77,5.79,5.81,15433117283.0,15272729675.0,2.15,-23.24,-25.94,19.78,5.88,7.642083333333333,-23.057630445450084,True,2026-07-01,19.78,2.15,0.3022974607013301,0.7292173067574137,True,2026-07-01,15433117283.0,,,,正常,2.15,4.2517006802721085,True,2026-06-12,,未知,所属行业批量超时,,
300146,汤臣倍健,9.21,1.88,0.17,116949.0,106882515.52,3.54,1.04,9.7,0.72,9.28,8.96,9.03,9.04,15580345456.0,10321505709.0,1.45,-13.28,-20.33,21.36,9.21,10.778666666666668,-14.553438891637803,True,2026-07-01,21.36,1.45,25.842076200993922,1.0199125789218066,True,2026-07-01,15580345456.0,,,,正常,1.45,4.885993485342019,True,2026-04-21,,未知,所属行业批量超时,,
300272,开能健康,5.76,2.674,0.15,11624721.0,66849553.0,,,,,5.82,5.55,5.58,5.61,3522064158.689568,,,,,,5.76,7.429749999999999,-22.47383828527204,True,2026-06-23,86.91741083223255,,91.34897360703812,38.36754643206256,False,2026-06-23,3522064158.689568,,,,沿用上一版：当前数据待补齐,2.784887714663145,3.125,True,2026-06-16,,清洁小家电,,5.75,5.76
300306,远方信息,10.35,0.976,0.1,2395000.0,24876520.0,,,,,10.5,10.14,10.18,10.25,2783723352.058366,,,,,,10.35,12.633333333333333,-18.07387862796834,True,2026-06-23,39.45887159533075,,70.88888888888889,33.33333333333333,False,2026-06-23,2783723352.058366,,,,沿用上一版：当前数据待补齐,1.86058365758755,3.5942028985507246,True,2026-05-19,,仪器仪表,,10.33,10.35
300360,炬华科技,12.36,-0.643,-0.08,4878875.0,60660066.0,,,,,12.59,12.27,12.4,12.44,6355352877.243791,,,,,,12.36,16.233416666666667,-23.860760468375418,True,2026-06-23,13.040671591672282,,23.23429128105212,9.595713589868485,True,2026-06-23,6355352877.243791,,,,沿用上一版：当前数据待补齐,1.4941571524513082,4.854368932038835,True,2026-06-03,,未知,所属行业批量超时,12.34,12.36
300415,伊之密,19.92,-1.288,-0.26,6186708.0,124385982.0,,,,,20.44,19.82,20.1,20.18,9333756713.658226,,,,,,19.92,25.09125,-20.609774323718423,True,2026-06-23,13.119778481012665,,9.264705882352942,17.892156862745097,True,2026-06-23,9333756713.658226,,,,沿用上一版：当前数据待补齐,2.7500316455696203,3.012048192771084,True,2026-06-05,,其它专用机械,,19.92,19.93
300452,山河药辅,12.28,2.333,0.28,4648414.0,57109630.0,,,,,12.44,11.88,11.92,12.0,2879096887.9716334,,,,,,12.28,14.261500000000002,-13.894050415454206,True,2026-06-23,16.321078014184398,,3.958944281524927,0.6842619745845552,True,2026-06-23,2879096887.9716334,,,,沿用上一版：当前数据待补齐,2.8130780141844,4.88599348534202,True,2026-06-10,,化学原料药,,12.28,12.29
300470,中密控股,30.19,1.821,0.54,2716185.0,82017589.0,,,,,30.6,29.36,29.43,29.65,6278364840.358639,,,,,,30.19,35.812916666666666,-15.700806273341785,True,2026-06-23,17.559761694616082,,0.4388103364212579,0.1462701121404193,True,2026-06-23,6278364840.358639,,,,沿用上一版：当前数据待补齐,2.113921741688731,3.3123550844650547,True,2026-06-15,,其它通用机械,,30.18,30.19
300514,友讯达,9.83,-1.107,-0.11,3153800.0,31056587.0,,,,,10.03,9.66,9.85,9.94,1966000000.0,,,,,,9.83,13.081333333333331,-24.85475486698604,True,2026-06-19,67.97406299212598,,91.30859375,0.09765625,True,2026-06-19,1966000000.0,,,,沿用上一版：当前数据待补齐,1.9272992125984283,3.051881993896236,True,2025-07-24,,未知,所属行业批量超时,9.82,9.83
300515,三德科技,14.49,-0.412,-0.06,2431815.0,35136635.0,,,,,14.61,14.31,14.53,14.55,2981382705.0000014,,,,,,14.49,18.460083333333333,-21.506313171211755,True,2026-06-19,15.801955017301047,,0.0975134080936128,11.311555338859094,True,2026-06-19,2981382705.0000014,,,,沿用上一版：当前数据待补齐,3.0918685121107283,4.830917874396135,True,2026-06-04,,未知,所属行业批量超时,14.49,14.5
300529,健帆生物,15.7,-0.633,-0.1,5351539.0,84173288.0,,,,,15.94,15.62,15.78,15.8,12538102817.298824,,,,,,15.7,18.43958333333333,-14.857078296237724,True,2026-06-19,22.21014864172219,,3.687315634218289,0.0983284169124877,True,2026-06-19,12538102817.298824,,,,沿用上一版：当前数据待补齐,3.500512557662736,3.3121019108280256,True,2026-06-01,,未知,所属行业批量超时,15.69,15.7
300532,今天国际,6.69,-0.594,-0.04,6075094.0,40526917.0,,,,,6.75,6.58,6.71,6.73,4252433607.000001,,,,,,6.69,8.019,-16.573138795361007,True,2026-06-19,19.5939018404908,,23.541349568746828,0.1462701121404193,True,2026-06-19,4252433607.000001,,,,沿用上一版：当前数据待补齐,1.6499263803680972,7.473841554559042,True,2026-05-06,,未知,所属行业批量超时,6.69,6.7
300533,冰川网络,14.36,0.139,0.02,6484633.0,93228629.0,,,,,14.57,14.03,14.34,14.34,3366873889.349531,,,,,,14.36,29.222916666666663,-50.86048335353248,True,2026-06-19,11.817965984033329,,3.341584158415842,27.2549975621648,True,2026-06-19,3366873889.349531,,,,沿用上一版：当前数据待补齐,2.2130649080180502,13.92757660167131,True,2026-05-26,,未知,所属行业批量超时,14.36,14.37
300564,筑博设计,12.22,-3.093,-0.39,4272500.0,52740691.0,,,,,12.66,12.21,12.49,12.61,1971271744.0,,,,,,12.22,15.427083333333334,-20.78865631330182,True,2026-06-19,42.41101483679527,,77.04918032786885,23.83354350567465,True,2026-06-19,1971271744.0,,,,沿用上一版：当前数据待补齐,1.588237388724035,4.091653027823241,True,2025-06-27,,未知,所属行业批量超时,12.22,12.23
300625,三雄极光,9.6,-1.133,-0.11,2188900.0,21068046.0,,,,,9.76,9.48,9.65,9.71,2681577600.0,,,,,,9.6,11.963666666666668,-19.757042155415007,True,2026-06-19,144.34028831170463,,92.66927811975376,3.734643734643735,True,2026-06-19,2681577600.0,,,,沿用上一版：当前数据待补齐,1.3929101401483923,5.729166666666667,True,2026-06-09,,未知,所属行业批量超时,9.58,9.6
300664,鹏鹞环保,4.51,-3.632,-0.17,13762550.0,62564287.0,,,,,4.71,4.48,4.7,4.68,3410716057.191829,,,,,,4.51,5.608999999999999,-19.5935104296666,True,2026-06-19,31.32166962699823,,82.31259186673199,2.0578147966683,True,2026-06-19,3410716057.191829,,,,沿用上一版：当前数据待补齐,0.777033747779751,3.325942350332594,True,2026-05-28,,未知,所属行业批量超时,4.51,4.52
300705,九典制药,10.14,-1.073,-0.11,4366915.0,44735515.0,,,,,10.4,10.12,10.23,10.25,5072952017.70279,,,,,,10.14,13.9545,-27.335268193055995,True,2026-06-19,12.565123839009296,,0.0975134080936128,0.0975134080936128,True,2026-06-19,5072952017.70279,,,,沿用上一版：当前数据待补齐,1.9149845201238376,3.944773175542408,True,2026-05-28,,未知,所属行业批量超时,10.14,10.17
300760,迈瑞医疗,140.01,-2.33,-3.34,10481752.0,1485815106.0,,,,,145.25,140.01,143.35,143.35,169753919573.6612,,,,,,140.01,173.74941666666666,-19.41843449834124,True,2026-06-19,21.66499032882011,,0.966702470461869,0.1074113856068743,True,2026-06-19,169753919573.6612,,,,沿用上一版：当前数据待补齐,4.234520836996659,3.0140704235411766,True,2026-05-28,,未知,所属行业批量超时,140.01,140.12
